sampleID,timest
16226,2016-05-03 09:10:00
16227,2016-05-03 09:20:00
16228,2016-05-03 09:30:00
16229,2016-05-03 09:40:00
16230,2016-05-03 09:50:00
16231,2016-05-03 10:00:00
16232,2016-05-03 10:10:00
16233,2016-05-03 10:20:00
16234,2016-05-03 10:30:00
16235,2016-05-03 10:40:00
16236,2016-05-03 10:50:00
16237,2016-05-03 11:00:00
16238,2016-05-03 11:10:00
16239,2016-05-03 11:20:00
16240,2016-05-03 11:30:00
16241,2016-05-03 11:40:00
16242,2016-05-03 11:50:00
16243,2016-05-03 12:00:00
16244,2016-05-03 12:10:00
16245,2016-05-03 12:20:00
16246,2016-05-03 12:30:00
16247,2016-05-03 12:40:00
16248,2016-05-03 12:50:00
16249,2016-05-03 13:00:00
16250,2016-05-03 13:10:00
16251,2016-05-03 13:20:00
16252,2016-05-03 13:30:00
16253,2016-05-03 13:40:00
16254,2016-05-03 13:50:00
16255,2016-05-03 14:00:00
16256,2016-05-03 14:10:00
16257,2016-05-03 14:20:00
16258,2016-05-03 14:30:00
16259,2016-05-03 14:40:00
16260,2016-05-03 14:50:00
16261,2016-05-03 15:00:00
16262,2016-05-03 15:10:00
16263,2016-05-03 15:20:00
16264,2016-05-03 15:30:00
16265,2016-05-03 15:40:00
16266,2016-05-03 15:50:00
16267,2016-05-03 16:00:00
16268,2016-05-03 16:10:00
16269,2016-05-03 16:20:00
16270,2016-05-03 16:30:00
16271,2016-05-03 16:40:00
16272,2016-05-03 16:50:00
16273,2016-05-03 17:00:00
16274,2016-05-03 17:10:00
16275,2016-05-03 17:20:00
16276,2016-05-03 17:30:00
16277,2016-05-03 17:40:00
16278,2016-05-03 17:50:00
16279,2016-05-03 18:00:00
16280,2016-05-03 18:10:00
16281,2016-05-03 18:20:00
16282,2016-05-03 18:30:00
16283,2016-05-03 18:40:00
16284,2016-05-03 18:50:00
16285,2016-05-03 19:00:00
16286,2016-05-03 19:10:00
16287,2016-05-03 19:20:00
16288,2016-05-03 19:30:00
16289,2016-05-03 19:40:00
16290,2016-05-03 19:50:00
16291,2016-05-03 20:00:00
16292,2016-05-03 20:10:00
16293,2016-05-03 20:20:00
16294,2016-05-03 20:30:00
16295,2016-05-03 20:40:00
16296,2016-05-03 20:50:00
16297,2016-05-03 21:00:00
16298,2016-05-03 21:10:00
16299,2016-05-03 21:20:00
16300,2016-05-03 21:30:00
16301,2016-05-03 21:40:00
16302,2016-05-03 21:50:00
16303,2016-05-03 22:00:00
16304,2016-05-03 22:10:00
16305,2016-05-03 22:20:00
16306,2016-05-03 22:30:00
16307,2016-05-03 22:40:00
16308,2016-05-03 22:50:00
16309,2016-05-03 23:00:00
16310,2016-05-03 23:10:00
16311,2016-05-03 23:20:00
16312,2016-05-03 23:30:00
16313,2016-05-03 23:40:00
16314,2016-05-03 23:50:00
16315,2016-05-04 00:00:00
16316,2016-05-04 00:10:00
16317,2016-05-04 00:20:00
16318,2016-05-04 00:30:00
16319,2016-05-04 00:40:00
16320,2016-05-04 00:50:00
16321,2016-05-04 01:00:00
16322,2016-05-04 01:10:00
16323,2016-05-04 01:20:00
16324,2016-05-04 01:30:00
16325,2016-05-04 01:40:00
16326,2016-05-04 01:50:00
16327,2016-05-04 02:00:00
16328,2016-05-04 02:10:00
16329,2016-05-04 02:20:00
16330,2016-05-04 02:30:00
16331,2016-05-04 02:40:00
16332,2016-05-04 02:50:00
16333,2016-05-04 03:00:00
16334,2016-05-04 03:10:00
16335,2016-05-04 03:20:00
16336,2016-05-04 03:30:00
16337,2016-05-04 03:40:00
16338,2016-05-04 03:50:00
16339,2016-05-04 04:00:00
16340,2016-05-04 04:10:00
16341,2016-05-04 04:20:00
16342,2016-05-04 04:30:00
16343,2016-05-04 04:40:00
16344,2016-05-04 04:50:00
16345,2016-05-04 05:00:00
16346,2016-05-04 05:10:00
16347,2016-05-04 05:20:00
16348,2016-05-04 05:30:00
16349,2016-05-04 05:40:00
16350,2016-05-04 05:50:00
16351,2016-05-04 06:00:00
16352,2016-05-04 06:10:00
16353,2016-05-04 06:20:00
16354,2016-05-04 06:30:00
16355,2016-05-04 06:40:00
16356,2016-05-04 06:50:00
16357,2016-05-04 07:00:00
16358,2016-05-04 07:10:00
16359,2016-05-04 07:20:00
16360,2016-05-04 07:30:00
16361,2016-05-04 07:40:00
16362,2016-05-04 07:50:00
16363,2016-05-04 08:00:00
16364,2016-05-04 08:10:00
16365,2016-05-04 08:20:00
16366,2016-05-04 08:30:00
16367,2016-05-04 08:40:00
16368,2016-05-04 08:50:00
16369,2016-05-04 09:00:00
16370,2016-05-04 09:10:00
16371,2016-05-04 09:20:00
16372,2016-05-04 09:30:00
16373,2016-05-04 09:40:00
16374,2016-05-04 09:50:00
16375,2016-05-04 10:00:00
16376,2016-05-04 10:10:00
16377,2016-05-04 10:20:00
16378,2016-05-04 10:30:00
16379,2016-05-04 10:40:00
16380,2016-05-04 10:50:00
16381,2016-05-04 11:00:00
16382,2016-05-04 11:10:00
16383,2016-05-04 11:20:00
16384,2016-05-04 11:30:00
16385,2016-05-04 11:40:00
16386,2016-05-04 11:50:00
16387,2016-05-04 12:00:00
16388,2016-05-04 12:10:00
16389,2016-05-04 12:20:00
16390,2016-05-04 12:30:00
16391,2016-05-04 12:40:00
16392,2016-05-04 12:50:00
16393,2016-05-04 13:00:00
16394,2016-05-04 13:10:00
16395,2016-05-04 13:20:00
16396,2016-05-04 13:30:00
16397,2016-05-04 13:40:00
16398,2016-05-04 13:50:00
16399,2016-05-04 14:00:00
16400,2016-05-04 14:10:00
16401,2016-05-04 14:20:00
16402,2016-05-04 14:30:00
16403,2016-05-04 14:40:00
16404,2016-05-04 14:50:00
16405,2016-05-04 15:00:00
16406,2016-05-04 15:10:00
16407,2016-05-04 15:20:00
16408,2016-05-04 15:30:00
16409,2016-05-04 15:40:00
16410,2016-05-04 15:50:00
16411,2016-05-04 16:00:00
16412,2016-05-04 16:10:00
16413,2016-05-04 16:20:00
16414,2016-05-04 16:30:00
16415,2016-05-04 16:40:00
16416,2016-05-04 16:50:00
16417,2016-05-04 17:00:00
16418,2016-05-04 17:10:00
16419,2016-05-04 17:20:00
16420,2016-05-04 17:30:00
16421,2016-05-04 17:40:00
16422,2016-05-04 17:50:00
16423,2016-05-04 18:00:00
16424,2016-05-04 18:10:00
16425,2016-05-04 18:20:00
16426,2016-05-04 18:30:00
16427,2016-05-04 18:40:00
16428,2016-05-04 18:50:00
16429,2016-05-04 19:00:00
16430,2016-05-04 19:10:00
16431,2016-05-04 19:20:00
16432,2016-05-04 19:30:00
16433,2016-05-04 19:40:00
16434,2016-05-04 19:50:00
16435,2016-05-04 20:00:00
16436,2016-05-04 20:10:00
16437,2016-05-04 20:20:00
16438,2016-05-04 20:30:00
16439,2016-05-04 20:40:00
16440,2016-05-04 20:50:00
16441,2016-05-04 21:00:00
16442,2016-05-04 21:10:00
16443,2016-05-04 21:20:00
16444,2016-05-04 21:30:00
16445,2016-05-04 21:40:00
16446,2016-05-04 21:50:00
16447,2016-05-04 22:00:00
16448,2016-05-04 22:10:00
16449,2016-05-04 22:20:00
16450,2016-05-04 22:30:00
16451,2016-05-04 22:40:00
16452,2016-05-04 22:50:00
16453,2016-05-04 23:00:00
16454,2016-05-04 23:10:00
16455,2016-05-04 23:20:00
16456,2016-05-04 23:30:00
16457,2016-05-04 23:40:00
16458,2016-05-04 23:50:00
16459,2016-05-05 00:00:00
16460,2016-05-05 00:10:00
16461,2016-05-05 00:20:00
16462,2016-05-05 00:30:00
16463,2016-05-05 00:40:00
16464,2016-05-05 00:50:00
16465,2016-05-05 01:00:00
16466,2016-05-05 01:10:00
16467,2016-05-05 01:20:00
16468,2016-05-05 01:30:00
16469,2016-05-05 01:40:00
16470,2016-05-05 01:50:00
16471,2016-05-05 02:00:00
16472,2016-05-05 02:10:00
16473,2016-05-05 02:20:00
16474,2016-05-05 02:30:00
16475,2016-05-05 02:40:00
16476,2016-05-05 02:50:00
16477,2016-05-05 03:00:00
16478,2016-05-05 03:10:00
16479,2016-05-05 03:20:00
16480,2016-05-05 03:30:00
16481,2016-05-05 03:40:00
16482,2016-05-05 03:50:00
16483,2016-05-05 04:00:00
16484,2016-05-05 04:10:00
16485,2016-05-05 04:20:00
16486,2016-05-05 04:30:00
16487,2016-05-05 04:40:00
16488,2016-05-05 04:50:00
16489,2016-05-05 05:00:00
16490,2016-05-05 05:10:00
16491,2016-05-05 05:20:00
16492,2016-05-05 05:30:00
16493,2016-05-05 05:40:00
16494,2016-05-05 05:50:00
16495,2016-05-05 06:00:00
16496,2016-05-05 06:10:00
16497,2016-05-05 06:20:00
16498,2016-05-05 06:30:00
16499,2016-05-05 06:40:00
16500,2016-05-05 06:50:00
16501,2016-05-05 07:00:00
16502,2016-05-05 07:10:00
16503,2016-05-05 07:20:00
16504,2016-05-05 07:30:00
16505,2016-05-05 07:40:00
16506,2016-05-05 07:50:00
16507,2016-05-05 08:00:00
16508,2016-05-05 08:10:00
16509,2016-05-05 08:20:00
16510,2016-05-05 08:30:00
16511,2016-05-05 08:40:00
16512,2016-05-05 08:50:00
16513,2016-05-05 09:00:00
16514,2016-05-05 09:10:00
16515,2016-05-05 09:20:00
16516,2016-05-05 09:30:00
16517,2016-05-05 09:40:00
16518,2016-05-05 09:50:00
16519,2016-05-05 10:00:00
16520,2016-05-05 10:10:00
16521,2016-05-05 10:20:00
16522,2016-05-05 10:30:00
16523,2016-05-05 10:40:00
16524,2016-05-05 10:50:00
16525,2016-05-05 11:00:00
16526,2016-05-05 11:10:00
16527,2016-05-05 11:20:00
16528,2016-05-05 11:30:00
16529,2016-05-05 11:40:00
16530,2016-05-05 11:50:00
16531,2016-05-05 12:00:00
16532,2016-05-05 12:10:00
16533,2016-05-05 12:20:00
16534,2016-05-05 12:30:00
16535,2016-05-05 12:40:00
16536,2016-05-05 12:50:00
16537,2016-05-05 13:00:00
16538,2016-05-05 13:10:00
16539,2016-05-05 13:20:00
16540,2016-05-05 13:30:00
16541,2016-05-05 13:40:00
16542,2016-05-05 13:50:00
16543,2016-05-05 14:00:00
16544,2016-05-05 14:10:00
16545,2016-05-05 14:20:00
16546,2016-05-05 14:30:00
16547,2016-05-05 14:40:00
16548,2016-05-05 14:50:00
16549,2016-05-05 15:00:00
16550,2016-05-05 15:10:00
16551,2016-05-05 15:20:00
16552,2016-05-05 15:30:00
16553,2016-05-05 15:40:00
16554,2016-05-05 15:50:00
16555,2016-05-05 16:00:00
16556,2016-05-05 16:10:00
16557,2016-05-05 16:20:00
16558,2016-05-05 16:30:00
16559,2016-05-05 16:40:00
16560,2016-05-05 16:50:00
16561,2016-05-05 17:00:00
16562,2016-05-05 17:10:00
16563,2016-05-05 17:20:00
16564,2016-05-05 17:30:00
16565,2016-05-05 17:40:00
16566,2016-05-05 17:50:00
16567,2016-05-05 18:00:00
16568,2016-05-05 18:10:00
16569,2016-05-05 18:20:00
16570,2016-05-05 18:30:00
16571,2016-05-05 18:40:00
16572,2016-05-05 18:50:00
16573,2016-05-05 19:00:00
16574,2016-05-05 19:10:00
16575,2016-05-05 19:20:00
16576,2016-05-05 19:30:00
16577,2016-05-05 19:40:00
16578,2016-05-05 19:50:00
16579,2016-05-05 20:00:00
16580,2016-05-05 20:10:00
16581,2016-05-05 20:20:00
16582,2016-05-05 20:30:00
16583,2016-05-05 20:40:00
16584,2016-05-05 20:50:00
16585,2016-05-05 21:00:00
16586,2016-05-05 21:10:00
16587,2016-05-05 21:20:00
16588,2016-05-05 21:30:00
16589,2016-05-05 21:40:00
16590,2016-05-05 21:50:00
16591,2016-05-05 22:00:00
16592,2016-05-05 22:10:00
16593,2016-05-05 22:20:00
16594,2016-05-05 22:30:00
16595,2016-05-05 22:40:00
16596,2016-05-05 22:50:00
16597,2016-05-05 23:00:00
16598,2016-05-05 23:10:00
16599,2016-05-05 23:20:00
16600,2016-05-05 23:30:00
16601,2016-05-05 23:40:00
16602,2016-05-05 23:50:00
16603,2016-05-06 00:00:00
16604,2016-05-06 00:10:00
16605,2016-05-06 00:20:00
16606,2016-05-06 00:30:00
16607,2016-05-06 00:40:00
16608,2016-05-06 00:50:00
16609,2016-05-06 01:00:00
16610,2016-05-06 01:10:00
16611,2016-05-06 01:20:00
16612,2016-05-06 01:30:00
16613,2016-05-06 01:40:00
16614,2016-05-06 01:50:00
16615,2016-05-06 02:00:00
16616,2016-05-06 02:10:00
16617,2016-05-06 02:20:00
16618,2016-05-06 02:30:00
16619,2016-05-06 02:40:00
16620,2016-05-06 02:50:00
16621,2016-05-06 03:00:00
16622,2016-05-06 03:10:00
16623,2016-05-06 03:20:00
16624,2016-05-06 03:30:00
16625,2016-05-06 03:40:00
16626,2016-05-06 03:50:00
16627,2016-05-06 04:00:00
16628,2016-05-06 04:10:00
16629,2016-05-06 04:20:00
16630,2016-05-06 04:30:00
16631,2016-05-06 04:40:00
16632,2016-05-06 04:50:00
16633,2016-05-06 05:00:00
16634,2016-05-06 05:10:00
16635,2016-05-06 05:20:00
16636,2016-05-06 05:30:00
16637,2016-05-06 05:40:00
16638,2016-05-06 05:50:00
16639,2016-05-06 06:00:00
16640,2016-05-06 06:10:00
16641,2016-05-06 06:20:00
16642,2016-05-06 06:30:00
16643,2016-05-06 06:40:00
16644,2016-05-06 06:50:00
16645,2016-05-06 07:00:00
16646,2016-05-06 07:10:00
16647,2016-05-06 07:20:00
16648,2016-05-06 07:30:00
16649,2016-05-06 07:40:00
16650,2016-05-06 07:50:00
16651,2016-05-06 08:00:00
16652,2016-05-06 08:10:00
16653,2016-05-06 08:20:00
16654,2016-05-06 08:30:00
16655,2016-05-06 08:40:00
16656,2016-05-06 08:50:00
16657,2016-05-06 09:00:00
16658,2016-05-06 09:10:00
16659,2016-05-06 09:20:00
16660,2016-05-06 09:30:00
16661,2016-05-06 09:40:00
16662,2016-05-06 09:50:00
16663,2016-05-06 10:00:00
16664,2016-05-06 10:10:00
16665,2016-05-06 10:20:00
16666,2016-05-06 10:30:00
16667,2016-05-06 10:40:00
16668,2016-05-06 10:50:00
16669,2016-05-06 11:00:00
16670,2016-05-06 11:10:00
16671,2016-05-06 11:20:00
16672,2016-05-06 11:30:00
16673,2016-05-06 11:40:00
16674,2016-05-06 11:50:00
16675,2016-05-06 12:00:00
16676,2016-05-06 12:10:00
16677,2016-05-06 12:20:00
16678,2016-05-06 12:30:00
16679,2016-05-06 12:40:00
16680,2016-05-06 12:50:00
16681,2016-05-06 13:00:00
16682,2016-05-06 13:10:00
16683,2016-05-06 13:20:00
16684,2016-05-06 13:30:00
16685,2016-05-06 13:40:00
16686,2016-05-06 13:50:00
16687,2016-05-06 14:00:00
16688,2016-05-06 14:10:00
16689,2016-05-06 14:20:00
16690,2016-05-06 14:30:00
16691,2016-05-06 14:40:00
16692,2016-05-06 14:50:00
16693,2016-05-06 15:00:00
16694,2016-05-06 15:10:00
16695,2016-05-06 15:20:00
16696,2016-05-06 15:30:00
16697,2016-05-06 15:40:00
16698,2016-05-06 15:50:00
16699,2016-05-06 16:00:00
16700,2016-05-06 16:10:00
16701,2016-05-06 16:20:00
16702,2016-05-06 16:30:00
16703,2016-05-06 16:40:00
16704,2016-05-06 16:50:00
16705,2016-05-06 17:00:00
16706,2016-05-06 17:10:00
16707,2016-05-06 17:20:00
16708,2016-05-06 17:30:00
16709,2016-05-06 17:40:00
16710,2016-05-06 17:50:00
16711,2016-05-06 18:00:00
16712,2016-05-06 18:10:00
16713,2016-05-06 18:20:00
16714,2016-05-06 18:30:00
16715,2016-05-06 18:40:00
16716,2016-05-06 18:50:00
16717,2016-05-06 19:00:00
16718,2016-05-06 19:10:00
16719,2016-05-06 19:20:00
16720,2016-05-06 19:30:00
16721,2016-05-06 19:40:00
16722,2016-05-06 19:50:00
16723,2016-05-06 20:00:00
16724,2016-05-06 20:10:00
16725,2016-05-06 20:20:00
16726,2016-05-06 20:30:00
16727,2016-05-06 20:40:00
16728,2016-05-06 20:50:00
16729,2016-05-06 21:00:00
16730,2016-05-06 21:10:00
16731,2016-05-06 21:20:00
16732,2016-05-06 21:30:00
16733,2016-05-06 21:40:00
16734,2016-05-06 21:50:00
16735,2016-05-06 22:00:00
16736,2016-05-06 22:10:00
16737,2016-05-06 22:20:00
16738,2016-05-06 22:30:00
16739,2016-05-06 22:40:00
16740,2016-05-06 22:50:00
16741,2016-05-06 23:00:00
16742,2016-05-06 23:10:00
16743,2016-05-06 23:20:00
16744,2016-05-06 23:30:00
16745,2016-05-06 23:40:00
16746,2016-05-06 23:50:00
16747,2016-05-07 00:00:00
16748,2016-05-07 00:10:00
16749,2016-05-07 00:20:00
16750,2016-05-07 00:30:00
16751,2016-05-07 00:40:00
16752,2016-05-07 00:50:00
16753,2016-05-07 01:00:00
16754,2016-05-07 01:10:00
16755,2016-05-07 01:20:00
16756,2016-05-07 01:30:00
16757,2016-05-07 01:40:00
16758,2016-05-07 01:50:00
16759,2016-05-07 02:00:00
16760,2016-05-07 02:10:00
16761,2016-05-07 02:20:00
16762,2016-05-07 02:30:00
16763,2016-05-07 02:40:00
16764,2016-05-07 02:50:00
16765,2016-05-07 03:00:00
16766,2016-05-07 03:10:00
16767,2016-05-07 03:20:00
16768,2016-05-07 03:30:00
16769,2016-05-07 03:40:00
16770,2016-05-07 03:50:00
16771,2016-05-07 04:00:00
16772,2016-05-07 04:10:00
16773,2016-05-07 04:20:00
16774,2016-05-07 04:30:00
16775,2016-05-07 04:40:00
16776,2016-05-07 04:50:00
16777,2016-05-07 05:00:00
16778,2016-05-07 05:10:00
16779,2016-05-07 05:20:00
16780,2016-05-07 05:30:00
16781,2016-05-07 05:40:00
16782,2016-05-07 05:50:00
16783,2016-05-07 06:00:00
16784,2016-05-07 06:10:00
16785,2016-05-07 06:20:00
16786,2016-05-07 06:30:00
16787,2016-05-07 06:40:00
16788,2016-05-07 06:50:00
16789,2016-05-07 07:00:00
16790,2016-05-07 07:10:00
16791,2016-05-07 07:20:00
16792,2016-05-07 07:30:00
16793,2016-05-07 07:40:00
16794,2016-05-07 07:50:00
16795,2016-05-07 08:00:00
16796,2016-05-07 08:10:00
16797,2016-05-07 08:20:00
16798,2016-05-07 08:30:00
16799,2016-05-07 08:40:00
16800,2016-05-07 08:50:00
16801,2016-05-07 09:00:00
16802,2016-05-07 09:10:00
16803,2016-05-07 09:20:00
16804,2016-05-07 09:30:00
16805,2016-05-07 09:40:00
16806,2016-05-07 09:50:00
16807,2016-05-07 10:00:00
16808,2016-05-07 10:10:00
16809,2016-05-07 10:20:00
16810,2016-05-07 10:30:00
16811,2016-05-07 10:40:00
16812,2016-05-07 10:50:00
16813,2016-05-07 11:00:00
16814,2016-05-07 11:10:00
16815,2016-05-07 11:20:00
16816,2016-05-07 11:30:00
16817,2016-05-07 11:40:00
16818,2016-05-07 11:50:00
16819,2016-05-07 12:00:00
16820,2016-05-07 12:10:00
16821,2016-05-07 12:20:00
16822,2016-05-07 12:30:00
16823,2016-05-07 12:40:00
16824,2016-05-07 12:50:00
16825,2016-05-07 13:00:00
16826,2016-05-07 13:10:00
16827,2016-05-07 13:20:00
16828,2016-05-07 13:30:00
16829,2016-05-07 13:40:00
16830,2016-05-07 13:50:00
16831,2016-05-07 14:00:00
16832,2016-05-07 14:10:00
16833,2016-05-07 14:20:00
16834,2016-05-07 14:30:00
16835,2016-05-07 14:40:00
16836,2016-05-07 14:50:00
16837,2016-05-07 15:00:00
16838,2016-05-07 15:10:00
16839,2016-05-07 15:20:00
16840,2016-05-07 15:30:00
16841,2016-05-07 15:40:00
16842,2016-05-07 15:50:00
16843,2016-05-07 16:00:00
16844,2016-05-07 16:10:00
16845,2016-05-07 16:20:00
16846,2016-05-07 16:30:00
16847,2016-05-07 16:40:00
16848,2016-05-07 16:50:00
16849,2016-05-07 17:00:00
16850,2016-05-07 17:10:00
16851,2016-05-07 17:20:00
16852,2016-05-07 17:30:00
16853,2016-05-07 17:40:00
16854,2016-05-07 17:50:00
16855,2016-05-07 18:00:00
16856,2016-05-07 18:10:00
16857,2016-05-07 18:20:00
16858,2016-05-07 18:30:00
16859,2016-05-07 18:40:00
16860,2016-05-07 18:50:00
16861,2016-05-07 19:00:00
16862,2016-05-07 19:10:00
16863,2016-05-07 19:20:00
16864,2016-05-07 19:30:00
16865,2016-05-07 19:40:00
16866,2016-05-07 19:50:00
16867,2016-05-07 20:00:00
16868,2016-05-07 20:10:00
16869,2016-05-07 20:20:00
16870,2016-05-07 20:30:00
16871,2016-05-07 20:40:00
16872,2016-05-07 20:50:00
16873,2016-05-07 21:00:00
16874,2016-05-07 21:10:00
16875,2016-05-07 21:20:00
16876,2016-05-07 21:30:00
16877,2016-05-07 21:40:00
16878,2016-05-07 21:50:00
16879,2016-05-07 22:00:00
16880,2016-05-07 22:10:00
16881,2016-05-07 22:20:00
16882,2016-05-07 22:30:00
16883,2016-05-07 22:40:00
16884,2016-05-07 22:50:00
16885,2016-05-07 23:00:00
16886,2016-05-07 23:10:00
16887,2016-05-07 23:20:00
16888,2016-05-07 23:30:00
16889,2016-05-07 23:40:00
16890,2016-05-07 23:50:00
16891,2016-05-08 00:00:00
16892,2016-05-08 00:10:00
16893,2016-05-08 00:20:00
16894,2016-05-08 00:30:00
16895,2016-05-08 00:40:00
16896,2016-05-08 00:50:00
16897,2016-05-08 01:00:00
16898,2016-05-08 01:10:00
16899,2016-05-08 01:20:00
16900,2016-05-08 01:30:00
16901,2016-05-08 01:40:00
16902,2016-05-08 01:50:00
16903,2016-05-08 02:00:00
16904,2016-05-08 02:10:00
16905,2016-05-08 02:20:00
16906,2016-05-08 02:30:00
16907,2016-05-08 02:40:00
16908,2016-05-08 02:50:00
16909,2016-05-08 03:00:00
16910,2016-05-08 03:10:00
16911,2016-05-08 03:20:00
16912,2016-05-08 03:30:00
16913,2016-05-08 03:40:00
16914,2016-05-08 03:50:00
16915,2016-05-08 04:00:00
16916,2016-05-08 04:10:00
16917,2016-05-08 04:20:00
16918,2016-05-08 04:30:00
16919,2016-05-08 04:40:00
16920,2016-05-08 04:50:00
16921,2016-05-08 05:00:00
16922,2016-05-08 05:10:00
16923,2016-05-08 05:20:00
16924,2016-05-08 05:30:00
16925,2016-05-08 05:40:00
16926,2016-05-08 05:50:00
16927,2016-05-08 06:00:00
16928,2016-05-08 06:10:00
16929,2016-05-08 06:20:00
16930,2016-05-08 06:30:00
16931,2016-05-08 06:40:00
16932,2016-05-08 06:50:00
16933,2016-05-08 07:00:00
16934,2016-05-08 07:10:00
16935,2016-05-08 07:20:00
16936,2016-05-08 07:30:00
16937,2016-05-08 07:40:00
16938,2016-05-08 07:50:00
16939,2016-05-08 08:00:00
16940,2016-05-08 08:10:00
16941,2016-05-08 08:20:00
16942,2016-05-08 08:30:00
16943,2016-05-08 08:40:00
16944,2016-05-08 08:50:00
16945,2016-05-08 09:00:00
16946,2016-05-08 09:10:00
16947,2016-05-08 09:20:00
16948,2016-05-08 09:30:00
16949,2016-05-08 09:40:00
16950,2016-05-08 09:50:00
16951,2016-05-08 10:00:00
16952,2016-05-08 10:10:00
16953,2016-05-08 10:20:00
16954,2016-05-08 10:30:00
16955,2016-05-08 10:40:00
16956,2016-05-08 10:50:00
16957,2016-05-08 11:00:00
16958,2016-05-08 11:10:00
16959,2016-05-08 11:20:00
16960,2016-05-08 11:30:00
16961,2016-05-08 11:40:00
16962,2016-05-08 11:50:00
16963,2016-05-08 12:00:00
16964,2016-05-08 12:10:00
16965,2016-05-08 12:20:00
16966,2016-05-08 12:30:00
16967,2016-05-08 12:40:00
16968,2016-05-08 12:50:00
16969,2016-05-08 13:00:00
16970,2016-05-08 13:10:00
16971,2016-05-08 13:20:00
16972,2016-05-08 13:30:00
16973,2016-05-08 13:40:00
16974,2016-05-08 13:50:00
16975,2016-05-08 14:00:00
16976,2016-05-08 14:10:00
16977,2016-05-08 14:20:00
16978,2016-05-08 14:30:00
16979,2016-05-08 14:40:00
16980,2016-05-08 14:50:00
16981,2016-05-08 15:00:00
16982,2016-05-08 15:10:00
16983,2016-05-08 15:20:00
16984,2016-05-08 15:30:00
16985,2016-05-08 15:40:00
16986,2016-05-08 15:50:00
16987,2016-05-08 16:00:00
16988,2016-05-08 16:10:00
16989,2016-05-08 16:20:00
16990,2016-05-08 16:30:00
16991,2016-05-08 16:40:00
16992,2016-05-08 16:50:00
16993,2016-05-08 17:00:00
16994,2016-05-08 17:10:00
16995,2016-05-08 17:20:00
16996,2016-05-08 17:30:00
16997,2016-05-08 17:40:00
16998,2016-05-08 17:50:00
16999,2016-05-08 18:00:00
17000,2016-05-08 18:10:00
17001,2016-05-08 18:20:00
17002,2016-05-08 18:30:00
17003,2016-05-08 18:40:00
17004,2016-05-08 18:50:00
17005,2016-05-08 19:00:00
17006,2016-05-08 19:10:00
17007,2016-05-08 19:20:00
17008,2016-05-08 19:30:00
17009,2016-05-08 19:40:00
17010,2016-05-08 19:50:00
17011,2016-05-08 20:00:00
17012,2016-05-08 20:10:00
17013,2016-05-08 20:20:00
17014,2016-05-08 20:30:00
17015,2016-05-08 20:40:00
17016,2016-05-08 20:50:00
17017,2016-05-08 21:00:00
17018,2016-05-08 21:10:00
17019,2016-05-08 21:20:00
17020,2016-05-08 21:30:00
17021,2016-05-08 21:40:00
17022,2016-05-08 21:50:00
17023,2016-05-08 22:00:00
17024,2016-05-08 22:10:00
17025,2016-05-08 22:20:00
17026,2016-05-08 22:30:00
17027,2016-05-08 22:40:00
17028,2016-05-08 22:50:00
17029,2016-05-08 23:00:00
17030,2016-05-08 23:10:00
17031,2016-05-08 23:20:00
17032,2016-05-08 23:30:00
17033,2016-05-08 23:40:00
17034,2016-05-08 23:50:00
17035,2016-05-09 00:00:00
17036,2016-05-09 00:10:00
17037,2016-05-09 00:20:00
17038,2016-05-09 00:30:00
17039,2016-05-09 00:40:00
17040,2016-05-09 00:50:00
17041,2016-05-09 01:00:00
17042,2016-05-09 01:10:00
17043,2016-05-09 01:20:00
17044,2016-05-09 01:30:00
17045,2016-05-09 01:40:00
17046,2016-05-09 01:50:00
17047,2016-05-09 02:00:00
17048,2016-05-09 02:10:00
17049,2016-05-09 02:20:00
17050,2016-05-09 02:30:00
17051,2016-05-09 02:40:00
17052,2016-05-09 02:50:00
17053,2016-05-09 03:00:00
17054,2016-05-09 03:10:00
17055,2016-05-09 03:20:00
17056,2016-05-09 03:30:00
17057,2016-05-09 03:40:00
17058,2016-05-09 03:50:00
17059,2016-05-09 04:00:00
17060,2016-05-09 04:10:00
17061,2016-05-09 04:20:00
17062,2016-05-09 04:30:00
17063,2016-05-09 04:40:00
17064,2016-05-09 04:50:00
17065,2016-05-09 05:00:00
17066,2016-05-09 05:10:00
17067,2016-05-09 05:20:00
17068,2016-05-09 05:30:00
17069,2016-05-09 05:40:00
17070,2016-05-09 05:50:00
17071,2016-05-09 06:00:00
17072,2016-05-09 06:10:00
17073,2016-05-09 06:20:00
17074,2016-05-09 06:30:00
17075,2016-05-09 06:40:00
17076,2016-05-09 06:50:00
17077,2016-05-09 07:00:00
17078,2016-05-09 07:10:00
17079,2016-05-09 07:20:00
17080,2016-05-09 07:30:00
17081,2016-05-09 07:40:00
17082,2016-05-09 07:50:00
17083,2016-05-09 08:00:00
17084,2016-05-09 08:10:00
17085,2016-05-09 08:20:00
17086,2016-05-09 08:30:00
17087,2016-05-09 08:40:00
17088,2016-05-09 08:50:00
17089,2016-05-09 09:00:00
17090,2016-05-09 09:10:00
17091,2016-05-09 09:20:00
17092,2016-05-09 09:30:00
17093,2016-05-09 09:40:00
17094,2016-05-09 09:50:00
17095,2016-05-09 10:00:00
17096,2016-05-09 10:10:00
17097,2016-05-09 10:20:00
17098,2016-05-09 10:30:00
17099,2016-05-09 10:40:00
